"IDs"
"PSX000505649"
"PSX000506049"
"PSX000506820"
"PSX000506874"
"PSX00050776"
"PSX000508567"
"PSX000508605"
"PSX000508792"
"PSX00050899"
"PSX000509261"
"PSX000509818"
"PSX000510102"
"PSX000510193"
"PSX000511069"
"PSX000511596"
"PSX000513672"
"PSX00051464"
"PSX00051475"
"PSX000515039"
"PSX000516650"
"PSX000519106"
"PSX000520364"
"PSX000521246"
"PSX00052385"
"PSX000524334"
"PSX000524954"
"PSX000525116"
"PSX000525422"
"PSX000525918"
"PSX000526042"
"PSX000526502"
"PSX000527405"
"PSX00052763"
"PSX000527641"
"PSX000527848"
"PSX000528618"
"PSX000529560"
"PSX000529693"
"PSX000530516"
"PSX000531795"
"PSX000532371"
"PSX000533452"
"PSX000533772"
"PSX000534226"
"PSX000534807"
"PSX000535076"
"PSX000535452"
"PSX00053592"
"PSX000536409"
"PSX000536560"
"PSX000536564"
"PSX000537247"
"PSX000537514"
"PSX000538326"
"PSX00053861"
"PSX000539089"
"PSX000539344"
"PSX000539"
"PSX000540340"
"PSX000540677"
"PSX000540921"
"PSX000541241"
"PSX000541296"
"PSX00054173"
"PSX000542310"
"PSX000542728"
"PSX000543064"
"PSX000543942"
"PSX000544119"
"PSX000544417"
"PSX000545247"
"PSX000546210"
"PSX000546554"
"PSX000548001"
"PSX00054924"
"PSX000550643"
"PSX000551294"
"PSX000551783"
"PSX000552985"
"PSX000553722"
"PSX000553864"
"PSX00055470"
"PSX000555083"
"PSX000555852"
"PSX00055691"
"PSX000557006"
"PSX00055879"
"PSX000559491"
"PSX000559937"
"PSX000560385"
"PSX000560534"
"PSX000560898"
"PSX00056096"
"PSX000561737"
"PSX000563680"
"PSX000564134"
"PSX000564370"
"PSX000564856"
"PSX000566471"
"PSX000569438"
"PSX0005715"
"PSX000572149"
"PSX000572335"
"PSX000572892"
"PSX000575180"
"PSX000577137"
"PSX000577781"
"PSX000577885"
"PSX000579311"
"PSX000579472"
"PSX000579853"
"PSX000580058"
"PSX000580406"
"PSX00058069"
"PSX000582280"
"PSX000583103"
"PSX000584103"
"PSX000584490"
"PSX000584547"
"PSX000584574"
"PSX000585293"
"PSX000585672"
"PSX000586144"
"PSX000586556"
"PSX000587308"
"PSX000591948"
"PSX000594408"
"PSX000595457"
"PSX000595574"
"PSX00059817"
"PSX00059867"
"PSX00059914"
"PSX00059925"
"PSX000599331"
"PSX000599535"
"PSX000599864"
"PSX000599955"
"PSX000600647"
"PSX000600681"
"PSX000600950"
"PSX000600995"
"PSX000602912"
"PSX000603372"
"PSX000603778"
"PSX000604839"
"PSX000604951"
"PSX000605138"
"PSX000606375"
"PSX000606375"
"PSX000606819"
"PSX000607677"
"PSX000607693"
"PSX000607764"
"PSX0006078"
"PSX0006086"
"PSX000608917"
"PSX000609537"
"PSX000610070"
"PSX000610479"
"PSX000611484"
"PSX000611677"
"PSX000613667"
"PSX000614595"
"PSX000614761"
"PSX000615611"
"PSX000615662"
"PSX000615763"
"PSX000617720"
"PSX000619281"
"PSX000619447"
"PSX000619831"
"PSX000620177"
"PSX000622160"
"PSX000622961"
"PSX00062367"
"PSX000626378"
"PSX000627343"
"PSX00062738"
"PSX000628415"
"PSX000628468"
"PSX000629620"
"PSX000629771"
"PSX000630619"
"PSX000630817"
"PSX000632881"
"PSX000633480"
"PSX000634300"
"PSX000634400"
"PSX000634531"
"PSX000634819"
"PSX000634931"
"PSX000635560"
"PSX000636100"
"PSX00063770"
"PSX000638057"
"PSX000638220"
"PSX000638860"
"PSX000639223"
"PSX000640097"
"PSX000640674"
"PSX000640979"
"PSX000641468"
"PSX000641516"
"PSX00064324"
"PSX000643892"
"PSX000644339"
"PSX000644883"
"PSX000645695"
"PSX000646295"
"PSX000647028"
"PSX000647415"
"PSX000647943"
"PSX000648138"
"PSX000649551"
"PSX000649572"
"PSX000649664"
"PSX000650187"
"PSX000650664"
"PSX000651188"
"PSX000651506"
"PSX00065177"
"PSX000651853"
"PSX00065228"
"PSX000652820"
"PSX00065291"
"PSX000653460"
"PSX000654123"
"PSX00065433"
"PSX000655130"
"PSX00065618"
"PSX00065703"
"PSX000658227"
"PSX000658966"
"PSX000659127"
"PSX000659526"
"PSX000659722"
"PSX00066055"
"PSX00066130"
"PSX000661639"
"PSX000661969"
"PSX00066222"
"PSX00066253"
"PSX000662817"
"PSX000662863"
"PSX000663281"
"PSX000664056"
"PSX000665130"
"PSX000665946"
"PSX000667517"
"PSX000667566"
"PSX000668304"
"PSX000668441"
"PSX00066859"
"PSX000668719"
"PSX00066987"
"PSX000670420"
"PSX000671451"
"PSX000672712"
"PSX000672717"
"PSX000673038"
"PSX000673390"
"PSX000673830"
"PSX00067416"
"PSX000674822"
"PSX000674880"
"PSX00067549"
"PSX00067743"
"PSX000678026"
"PSX000678568"
"PSX000680282"
"PSX000682283"
"PSX000682432"
"PSX00068255"
"PSX000682669"
"PSX000683055"
"PSX000683216"
"PSX000684993"
"PSX000685019"
"PSX00068580"
"PSX000686008"
"PSX00068706"
"PSX000687123"
"PSX000687551"
"PSX000687558"
"PSX00068810"
"PSX000688289"
"PSX000688313"
"PSX000688562"
"PSX000688713"
"PSX000688836"
"PSX000689172"
"PSX000689286"
"PSX000690341"
"PSX00069101"
"PSX00069132"
"PSX000692855"
"PSX000693984"
"PSX000694226"
"PSX000695627"
"PSX000697158"
"PSX000697274"
"PSX000697409"
"PSX000697852"
"PSX000698290"
"PSX000698313"
"PSX000698709"
"PSX000698827"
"PSX000699729"
"PSX000702038"
"PSX000702310"
"PSX000702978"
"PSX00070305"
"PSX000704209"
"PSX000704799"
"PSX000705755"
"PSX000705958"
"PSX000706717"
"PSX000706861"
"PSX000706864"
"PSX000707863"
"PSX000707984"
"PSX000708153"
"PSX000708154"
"PSX00070898"
"PSX000709096"
"PSX000711139"
"PSX00071154"
"PSX000713658"
"PSX000714694"
"PSX000714747"
"PSX000715216"
"PSX000715543"
"PSX00071601"
"PSX000717278"
"PSX000719421"
"PSX00071960"
"PSX000719932"
"PSX000720497"
"PSX000721539"
"PSX000721796"
"PSX000722058"
"PSX000722227"
"PSX00072271"
"PSX000722858"
"PSX00072288"
"PSX000723032"
"PSX000723067"
"PSX000723101"
"PSX000723626"
"PSX000724622"
"PSX000725477"
"PSX000725626"
"PSX000726612"
"PSX000727001"
"PSX000728583"
"PSX000728905"
"PSX000729170"
"PSX000729292"
"PSX000729341"
"PSX000729520"
"PSX000730121"
"PSX00073067"
"PSX000731245"
"PSX000731339"
"PSX000731525"
"PSX000732661"
"PSX000735978"
"PSX000736148"
"PSX000737687"
"PSX000739112"
"PSX000739130"
"PSX000739559"
"PSX000740838"
"PSX000741300"
"PSX000742354"
"PSX00074308"
"PSX000744109"
"PSX000745068"
"PSX000746378"
"PSX000747441"
"PSX000748093"
"PSX000748119"
"PSX000748295"
"PSX00075014"
"PSX000752656"
"PSX000754652"
"PSX000755902"
"PSX000755911"
"PSX000756375"
"PSX000757480"
"PSX000757712"
"PSX000759835"
"PSX000760249"
"PSX000760268"
"PSX000761331"
"PSX000763113"
"PSX000763750"
"PSX000764206"
"PSX000765099"
"PSX000765332"
"PSX000766449"
"PSX000766474"
"PSX000766852"
"PSX000767395"
"PSX000768339"
"PSX000768524"
"PSX000769228"
"PSX000769474"
"PSX000769550"
"PSX000769929"
"PSX000770039"
"PSX000770132"
"PSX000770336"
"PSX000770522"
"PSX000773551"
"PSX000773707"
"PSX000774050"
"PSX000774239"
"PSX000774545"
"PSX000775070"
"PSX000775256"
"PSX000775845"
"PSX000776025"
"PSX000776403"
"PSX000776626"
"PSX000776772"
"PSX000776776"
"PSX000777399"
"PSX000777816"
"PSX000778283"
"PSX000778584"
"PSX000778717"
"PSX000778958"
"PSX000780238"
"PSX000782753"
"PSX000783263"
"PSX000783511"
"PSX000784555"
"PSX00078579"
"PSX000786037"
"PSX000786349"
"PSX000786349"
"PSX000787129"
"PSX000788905"
"PSX000789000"
"PSX000789968"
"PSX000790287"
"PSX000791409"
"PSX000792414"
"PSX000792609"
"PSX000793225"
"PSX000793337"
"PSX000793417"
"PSX000793541"
"PSX00079391"
"PSX000794733"
"PSX000794748"
"PSX000795146"
"PSX000796944"
"PSX000798992"
"PSX000799034"
"PSX000799940"
"PSX000801005"
"PSX000801363"
"PSX000802435"
"PSX000802585"
"PSX000802896"
"PSX000803707"
"PSX000804768"
"PSX000805924"
"PSX000806427"
"PSX000808035"
"PSX000808205"
"PSX000808838"
"PSX000810967"
"PSX000811650"
"PSX000811926"
"PSX000812781"
"PSX000816061"
"PSX00081623"
"PSX000816275"
"PSX00081654"
"PSX0008183"
"PSX000818840"
"PSX000819991"
"PSX000820099"
"PSX000820428"
"PSX000821549"
"PSX000821688"
"PSX00082180"
"PSX000821860"
"PSX000822159"
"PSX000822336"
"PSX000822404"
"PSX000822529"
"PSX000823547"
"PSX000823701"
"PSX000823716"
"PSX00082377"
"PSX000823915"
"PSX000824478"
"PSX000825004"
"PSX00082508"
"PSX000825355"
"PSX000825710"
"PSX000825825"
"PSX000825994"
"PSX000826356"
"PSX000826777"
"PSX000826901"
"PSX000827249"
"PSX000828673"
"PSX000829751"
"PSX000829802"
"PSX000830797"
"PSX000831592"
"PSX000831779"
"PSX000832260"
"PSX000833431"
"PSX000833514"
"PSX00083366"
"PSX000834172"
"PSX000834356"
"PSX000835922"
"PSX000837343"
"PSX000837458"
"PSX00083772"
"PSX000839495"
"PSX000840030"
"PSX000840668"
"PSX000840893"
"PSX000842638"
"PSX000842802"
"PSX000842925"
"PSX000843073"
"PSX000843812"
"PSX000843906"
"PSX000844310"
"PSX000844608"
"PSX000845896"
"PSX000846150"
"PSX000846211"
"PSX000847314"
"PSX000848819"
"PSX000849133"
"PSX000850677"
"PSX000850850"
"PSX000851388"
"PSX000851872"
"PSX00085196"
"PSX000852425"
"PSX000854936"
"PSX000855287"
"PSX000855319"
"PSX000855953"
"PSX00085630"
"PSX000857246"
"PSX000857465"
"PSX000858109"
"PSX00085843"
"PSX000858684"
"PSX000859356"
"PSX000859822"
"PSX000859848"
"PSX000860266"
"PSX000860996"
"PSX000862151"
"PSX000864981"
"PSX000865733"
"PSX000866795"
"PSX000866874"
"PSX000867074"
"PSX000869376"
"PSX000869539"
"PSX000869577"
"PSX000869729"
"PSX00086994"
"PSX000870007"
"PSX000870284"
"PSX000870683"
"PSX000871569"
"PSX000871998"
"PSX000872544"
"PSX000872658"
"PSX00087332"
"PSX000873903"
"PSX000874092"
"PSX000874917"
"PSX000876386"
"PSX000877841"
"PSX000878833"
"PSX000879171"
"PSX000879989"
"PSX000880740"
"PSX000881620"
"PSX000882078"
"PSX000882311"
"PSX000884218"
"PSX000884568"
"PSX000884901"
"PSX000887420"
"PSX00088795"
"PSX0008882"
"PSX000889984"
"PSX000890133"
"PSX000891968"
"PSX000892193"
"PSX000893753"
"PSX000894282"
"PSX000894682"
"PSX000895656"
"PSX000895902"
"PSX000896189"
"PSX000897379"
"PSX000898127"
"PSX000898379"
"PSX000898467"
"PSX000898727"
"PSX000899217"
"PSX000899272"
"PSX00089981"
"PSX000900231"
"PSX00090065"
"PSX000900737"
"PSX000901214"
"PSX000902243"
"PSX000902350"
"PSX000902825"
"PSX000902846"
"PSX000902870"
"PSX00090326"
"PSX000904737"
"PSX000906214"
"PSX000906366"
"PSX000906441"
"PSX000906817"
"PSX000907198"
"PSX00090803"
"PSX000908416"
"PSX000908697"
"PSX000908781"
"PSX000908983"
"PSX000909421"
"PSX000909721"
"PSX000909956"
"PSX000911124"
"PSX000911171"
"PSX000911251"
"PSX000911328"
"PSX000911366"
"PSX000911405"
"PSX0009119"
"PSX000912002"
"PSX000912459"
"PSX000912864"
"PSX000913087"
"PSX000913118"
"PSX000913306"
"PSX00091380"
"PSX000914091"
"PSX000915324"
"PSX000916072"
"PSX000916952"
"PSX000917270"
"PSX000917719"
"PSX000917900"
"PSX000918241"
"PSX000919557"
"PSX000919609"
"PSX000920082"
"PSX000921000"
"PSX000921004"
"PSX00092118"
"PSX000921356"
"PSX000922601"
"PSX000923066"
"PSX000923688"
"PSX000925403"
"PSX00092541"
"PSX000928101"
"PSX000929319"
"PSX000930989"
"PSX000931672"
"PSX000932816"
"PSX000933887"
"PSX000935410"
"PSX000936083"
"PSX000936360"
"PSX000938640"
"PSX000938724"
"PSX000938911"
"PSX000939380"
"PSX000939615"
"PSX000940551"
"PSX000940580"
"PSX000941038"
"PSX000941122"
"PSX000941161"
"PSX000941465"
"PSX000942436"
"PSX000942540"
"PSX000942540"
"PSX00094288"
"PSX000943103"
"PSX000944110"
"PSX000944521"
"PSX000945989"
"PSX000946718"
"PSX000946783"
"PSX000946831"
"PSX000948253"
"PSX000950338"
"PSX000951323"
"PSX000951439"
"PSX00095230"
"PSX000953141"
"PSX000953489"
"PSX000953726"
"PSX000954226"
"PSX000957052"
"PSX000957377"
"PSX000957377"
"PSX000957639"
"PSX000958375"
"PSX000958400"
"PSX000958800"
"PSX000959073"
"PSX000960027"
"PSX000960108"
"PSX000960238"
"PSX000960605"
"PSX000960737"
"PSX000961164"
"PSX000961334"
"PSX000962187"
"PSX000962225"
"PSX000962249"
"PSX00096269"
"PSX000962754"
"PSX000963197"
"PSX00096400"
"PSX000965068"
"PSX000965834"
"PSX000965874"
"PSX000966465"
"PSX000967112"
"PSX000967268"
"PSX000967419"
"PSX000968765"
"PSX000969174"
"PSX00096928"
"PSX00097033"
"PSX000971020"
"PSX000971143"
"PSX000971210"
"PSX000971457"
"PSX000972589"
"PSX000973458"
"PSX000973494"
"PSX00097352"
"PSX000974286"
"PSX000974597"
"PSX000974984"
"PSX000975434"
"PSX000976799"
"PSX000976936"
"PSX00097722"
"PSX000978335"
"PSX000978926"
"PSX000979199"
"PSX00097986"
"PSX000980050"
"PSX000980076"
"PSX000980954"
"PSX000981280"
"PSX000982316"
"PSX000982378"
"PSX000983299"
"PSX000984889"
"PSX000986066"
"PSX00098623"
"PSX00098702"
"PSX000987944"
"PSX000989501"
"PSX000989809"
"PSX000990047"
"PSX000990882"
"PSX00099155"
"PSX000992583"
"PSX00099390"
"PSX000994796"
"PSX000994828"
"PSX000994997"
"PSX000995663"
"PSX00099699"
"PSX000997365"
"PSX000997387"
"PSX000997754"
"PSX000998450"
